Severity,Noise Aug Temperature(F),Noise Aug Wind_Chill(F),Noise Aug Humidity(%),Noise Aug Pressure(in),Noise Aug Wind_Speed(mph),Aug Sunrise_Sunset,Aug Civil_Twilight,Aug Nautical_Twilight,Aug Astronomical_Twilight
2,65.16232630275573,65.29059162543575,28.50936690360506,29.992465260551146,1.0581183250871502,Night,Day,Day,Day
2,55.403150170229935,64.83809920104855,73.06838762276412,28.610630034045986,5.367619840209711,Night,Day,Day,Day
2,51.57882963566874,54.74044709899138,71.97352813622047,28.96576592713375,3.1480894197982763,Night,Day,Night,Day
2,55.334555745933116,40.59465831669354,70.94882066973177,31.086911149186623,7.118931663338707,Day,Day,Night,Day
2,64.4616526719061,64.43889618175474,31.273951645956988,29.242330534381217,-0.712220763649051,Day,Night,Day,Day
2,35.219097140731144,34.93367310088666,59.982805482502485,30.243819428146228,6.186734620177331,Night,Day,Day,Day
2,76.87317026714669,80.18167702852989,88.34323850456076,30.014634053429337,1.4363354057059785,Day,Night,Day,Night
2,51.36534764210958,54.80944781843973,100.0,29.183069528421917,6.761889563687946,Day,Day,Night,Day
2,59.702373219691,60.23001373626637,50.866199933328794,29.2104746439382,7.046002747253274,Day,Day,Day,Day
2,24.793663299654636,31.47692812503117,86.2108124507987,26.778732659930927,7.095385625006234,Day,Day,Day,Day
2,31.878061793328552,38.86378422633722,60.541460318194105,28.66561235866571,6.172756845267445,Day,Day,Day,Day
2,46.7371592430342,51.32708411845889,70.99807153564447,30.04743184860684,3.665416823691779,Day,Night,Night,Day
2,52.76108409017575,68.70608718231874,44.698268447826756,28.81221681803515,13.941217436463749,Day,Day,Night,Day
2,39.16205651965818,21.608384614101304,75.36668372389069,31.05241130393164,5.121676922820261,Night,Night,Night,Day
4,31.849293110196836,37.10996050490891,93.84384947840677,28.059858622039364,-0.3780078990182172,Night,Day,Day,Day
2,64.79977756651508,68.15722961262786,35.835890612194746,29.969955513303017,13.231445922525573,Day,Night,Night,Day
2,36.25370288643046,28.732447688628852,95.46988691102823,29.83074057728609,17.94648953772577,Day,Night,Day,Day
3,79.20636644533057,70.92166181226183,67.18826221226949,30.661273289066113,6.784332362452368,Day,Day,Day,Day
2,46.8206892441028,49.6351945477315,100.0,27.35413784882056,5.127038909546299,Day,Night,Night,Day
2,83.8158187607748,82.40703764461786,49.54015766898477,30.733163752154958,3.881407528923571,Day,Day,Day,Day
2,64.05116530509794,67.6056768127279,74.59042815643434,29.940233061019587,7.721135362545581,Day,Day,Day,Day
1,51.09245674476024,51.41862949718138,44.98356104044531,29.05849134895205,2.083725899436275,Day,Day,Day,Day
3,79.31051737131635,83.77721400552748,98.42263491892162,30.42210347426327,7.355442801105496,Day,Day,Day,Day
3,61.99529847786735,66.85099354598302,50.551078918323725,30.049059695573472,7.170198709196604,Day,Day,Night,Day
2,55.99891561420603,59.671482486238965,81.08235913921423,28.039783122841207,8.134296497247792,Day,Day,Day,Day
2,87.3490104249501,87.39798931188018,58.95400644380197,29.76980208499002,15.079597862376037,Night,Day,Night,Day
2,82.0734320156912,86.77028885557954,33.283708416484096,29.35468640313824,8.554057771115907,Day,Day,Night,Day
2,47.56758672625624,37.691484648718706,83.56728020028277,30.16351734525125,11.138296929743742,Day,Night,Night,Day
2,28.310653372605234,13.150157395820411,72.92918814451376,29.48213067452105,14.030031479164082,Day,Day,Day,Day
2,101.93008408072676,83.2380822769541,48.59935757977215,31.57601681614535,0.8476164553908196,Night,Day,Day,Day
2,74.81092250586576,85.38227822751467,29.094616200449494,28.852184501173152,0.8764556455029355,Day,Day,Night,Day
2,80.66516687328134,62.1925338877907,48.02894563809167,29.963033374656266,11.43850677755814,Night,Night,Day,Day
2,33.23956100238749,45.51709914214499,85.91928270975528,27.5579122004775,9.503419828429,Day,Day,Day,Night
2,33.24107452482208,32.34939953016775,83.79900644522263,30.048214904964414,2.66987990603355,Night,Day,Day,Day
3,93.94158603242288,89.94166509034412,53.49407835140238,29.768317206484575,7.7883330180688235,Day,Day,Day,Day
2,65.40495933867517,60.861330469577474,97.24410054168858,29.09099186773503,4.372266093915495,Night,Day,Day,Day
2,74.88650240089703,76.55980563038962,82.42459036045538,29.49730048017941,-0.2880388739220764,Night,Night,Day,Day
2,80.95938874821363,89.09265672574018,69.79284717637503,29.751877749642727,4.418531345148036,Day,Day,Day,Day
2,86.53499532670584,76.5609567173246,16.33391278449488,28.166999065341166,7.51219134346492,Day,Day,Day,Night
2,68.05317621527894,77.38482693044094,46.52778926607504,28.88063524305579,14.276965386088188,Day,Night,Night,Day
2,47.24801048510513,39.69011740550854,76.18117852400528,30.459602097021023,9.338023481101708,Day,Day,Night,Day
2,63.785077429825236,55.964891760713925,22.045417470131365,30.557015485965046,11.792978352142784,Night,Day,Day,Day
2,72.53545202369673,70.6234380347538,97.39364034639709,28.697090404739345,1.9246876069507621,Day,Day,Day,Day
2,88.49799937716625,92.38196513604102,77.35431829745121,30.84959987543325,6.676393027208203,Day,Day,Day,Day
3,42.536497604383044,28.272465600286345,87.32989907032521,29.74729952087661,15.054493120057268,Night,Day,Day,Night
2,83.06431059419481,73.2332474470202,86.26614211616644,30.77286211883896,-1.1533505105959594,Day,Day,Day,Day
2,76.14814420961807,78.68657271182364,54.071036382756546,30.64962884192361,9.137314542364729,Day,Night,Day,Night
2,63.85502494538964,69.69276438142957,74.8920015280748,29.01100498907793,0.33855287628591424,Day,Day,Day,Day
2,93.19909479901516,91.31037211731801,16.79509182737541,29.07981895980303,9.062074423463601,Night,Day,Day,Night
2,93.7364680256163,91.0831248770231,50.79408153233836,29.99729360512326,5.216624975404619,Night,Day,Day,Day
2,87.05185132716733,78.87123658179861,49.63843147258214,29.400370265433462,11.974247316359723,Day,Day,Night,Night
2,77.89549203017926,83.50410699211302,71.26328762929593,29.919098406035854,11.100821398422605,Night,Night,Day,Day
2,88.58663691654391,93.30685482436567,53.892289028332755,29.557327383308785,11.061370964873134,Day,Day,Day,Day
2,75.38832447894212,71.66003099410972,85.94735685089186,31.037664895788428,10.532006198821943,Day,Day,Night,Day
2,64.04214305582084,68.80830530623508,24.28487768491393,24.54842861116417,5.361661061247016,Day,Day,Day,Day
2,53.73548690585019,59.80594062433687,31.657767536667922,30.687097381170037,7.761188124867374,Night,Day,Day,Day
3,63.98903673783053,64.99843163694112,55.143877820404995,28.647807347566108,12.999686327388225,Day,Day,Day,Day
2,79.9115939838639,75.09062937289599,61.074511752893905,29.43231879677278,7.818125874579199,Night,Night,Day,Day
2,64.49388425993595,61.24736956416153,52.06064602116743,29.36877685198719,0.44947391283230687,Day,Night,Day,Day
2,28.12708174494015,26.43023524768557,84.80205993737486,29.44541634898803,9.086047049537115,Night,Night,Day,Day
3,68.06754818000319,58.92620253407074,70.03920169367504,30.84350963600064,-1.0147594931858521,Night,Night,Day,Day
4,99.52739403577165,91.19268616653007,46.50665082444775,31.09547880715433,11.638537233306014,Day,Day,Night,Day
1,63.105019208163796,65.08223019050726,93.58170040270205,30.101003841632757,10.416446038101453,Day,Day,Day,Day
3,60.40976485647482,56.7304757549713,93.62349457161709,30.331952971294964,8.94609515099426,Day,Night,Day,Day
2,70.44866621703272,67.08848209811343,65.35526618637651,29.589733243406542,11.017696419622686,Night,Day,Day,Day
2,80.62083176244221,84.60928928115236,92.78652411296765,30.334166352488445,1.1218578562304709,Day,Night,Day,Day
2,74.34928472816158,86.6002036100863,49.4695468232929,29.569856945632313,11.320040722017259,Day,Day,Day,Day
2,59.48497982496359,59.980657295119535,66.16703038176335,30.07699596499272,8.196131459023908,Day,Day,Day,Day
2,70.97578512718457,63.47965855132,69.96155502139315,30.755157025436915,6.095931710264,Night,Day,Day,Day
2,92.90889658383264,89.25519737473263,17.06062109068765,28.081779316766525,13.451039474946525,Day,Night,Night,Night
2,100.4619363784273,91.28987990610591,39.530361019358146,31.21238727568546,5.257975981221181,Night,Night,Day,Night
3,67.96991309250149,78.5193867165813,45.54219030490535,28.393982618500296,15.103877343316258,Day,Day,Night,Day
2,42.92905693606134,49.37583873247691,18.936371205497217,28.945811387212267,6.475167746495382,Night,Night,Night,Day
2,73.79055436750033,67.98798079540573,44.41576558413086,31.378110873500066,12.997596159081146,Day,Day,Day,Day
2,63.95831346981468,57.05364174105347,42.09516473294266,30.061662693962937,6.410728348210694,Night,Day,Day,Day
2,79.12059908526078,70.53918183640955,100.0,30.564119817052156,5.90783636728191,Day,Day,Day,Day
2,89.1417275463214,90.17375663162441,58.55564687648256,30.528345509264277,5.8347513263248825,Day,Day,Day,Day
2,83.93876613576543,88.56885810692793,61.59098533617013,28.967753227153086,5.913771621385585,Day,Night,Day,Day
3,67.51372814257084,64.27135106654633,57.20912539261203,28.832745628514168,5.454270213309266,Night,Day,Day,Day
2,79.37902279096863,86.94919489090341,55.783682675910484,30.08580455819373,18.589838978180683,Day,Day,Day,Day
2,77.61419144243945,83.87035610447,63.55712441422949,28.792838288487886,7.574071220894002,Night,Night,Day,Day
3,77.87559866708875,79.99797322572897,92.4272028626374,30.725119733417753,6.399594645145793,Night,Night,Day,Day
2,55.26471309248931,49.28936125757443,67.42047194125098,29.39294261849786,5.657872251514885,Night,Day,Day,Day
2,28.872514016037442,21.170879222922807,51.45455478696096,29.754502803207487,4.634175844584561,Day,Night,Night,Day
2,76.39307079173503,77.25515345116352,24.77596580914755,28.588614158347006,2.851030690232703,Night,Night,Day,Day
3,86.06465727137812,86.51392213447598,34.695143434765626,30.172931454275627,17.502784426895193,Night,Day,Day,Day
2,26.181377235980126,27.98180411463482,84.77438554837974,28.506275447196025,14.796360822926964,Day,Day,Day,Day
2,24.888898022167844,23.530394569075657,67.37055048054425,28.747779604433568,9.706078913815132,Day,Day,Day,Day
2,44.21843605745956,34.786593615939836,64.43166655459282,29.523687211491914,13.757318723187966,Day,Day,Day,Day
2,19.224832855543614,2.868153961670539,83.28170235051441,29.194966571108722,6.973630792334108,Day,Night,Day,Day
2,58.46528412314435,67.15000286359574,93.17459717498477,28.43305682462887,7.23000057271915,Day,Night,Night,Day
2,67.64480847190839,65.17647287124643,68.15879728290726,29.28896169438168,-0.9647054257507148,Day,Day,Day,Night
2,63.160249686788184,70.14234277386161,78.37836770306693,28.422049937357638,6.628468554772322,Day,Day,Night,Day
2,52.75957829251338,58.57807675196745,90.83852410446335,27.701915658502674,8.71561535039349,Day,Night,Night,Night
2,16.962681128117225,23.952910363089252,77.36357366985632,24.502536225623444,8.59058207261785,Night,Day,Day,Day
2,49.40777889373782,56.394656450296395,79.15259685398492,28.061555778747564,0.6789312900592783,Day,Day,Night,Day
2,56.932764241440765,57.31502255278771,77.39514945765052,29.676552848288154,2.8630045105575417,Day,Day,Night,Night
2,87.55453782799002,83.40301814086936,59.899818121117775,30.380907565598005,9.480603628173874,Day,Day,Day,Day
2,41.37678108474776,24.2954606132696,79.81004322505385,30.955356216949554,9.65909212265392,Day,Day,Day,Day
2,55.2882981160101,53.14158346187619,67.2312266264512,30.667659623202017,0.4283166923752375,Night,Night,Day,Day
2,42.20030735018287,40.38578248108858,33.67238372500609,27.450061470036573,5.077156496217717,Day,Day,Day,Day
2,61.904918960486555,59.03094295965647,70.61440073113063,29.910983792097312,-0.5938114080687051,Day,Day,Day,Day
3,32.987353176810956,31.17184294841184,43.823630450137806,23.207470635362192,8.834368589682368,Day,Day,Day,Day
2,47.90743432003805,45.39288514859575,97.72912462538244,30.011486864007612,8.078577029719149,Day,Day,Day,Night
2,68.5567068053993,59.356329527925936,30.275320389233,29.48134136107986,6.871265905585188,Day,Day,Day,Night
2,78.61359280169044,79.2908405739435,66.09017757130644,28.76271856033809,0.4581681147886987,Night,Day,Day,Day
3,69.86384528223839,69.10139387641597,10.504093990211508,28.712769056447677,6.020278775283193,Day,Day,Day,Day
2,68.59673257120586,60.233337983971275,79.49179784173492,29.51934651424117,1.846667596794255,Day,Night,Night,Day
2,50.66369456501289,34.56327826444645,54.62388359992906,30.21273891300258,-1.6873443471107104,Day,Day,Day,Day
3,62.45619925771571,54.03053751066055,91.43705601510746,29.211239851543144,5.2061075021321095,Night,Night,Day,Night
2,89.0085586104947,80.22276248443855,66.41606202000534,30.35171172209894,7.6445524968877105,Night,Day,Day,Day
2,97.45071995855557,90.45489521184754,58.95127663755995,30.440143991711114,5.29097904236951,Night,Day,Day,Day
3,77.99389764057082,89.76629568763283,44.93673207214913,28.778779528114164,7.953259137526568,Day,Day,Day,Day
2,58.12046240905208,54.37060162052398,75.76832359410076,29.914092481810417,4.474120324104796,Day,Day,Night,Day
2,54.06296200390897,54.88875053134016,52.49264141165007,28.962592400781794,3.1777501062680313,Day,Day,Day,Night
3,59.488380492744156,61.00240693253164,82.89560538795156,29.54767609854883,0.4004813865063287,Night,Day,Day,Day
2,24.13495108072267,28.655325931079243,83.86597902532371,28.116990216144533,0.13106518621584873,Day,Day,Night,Night
2,52.12255087129471,51.61278269637003,67.70530601710804,29.85451017425894,4.922556539274006,Day,Day,Day,Day
2,64.48999145622724,56.02353118200378,57.0607029949564,30.36799829124545,10.804706236400754,Night,Day,Day,Day
2,84.2557180389752,84.25463774139607,61.59447298965335,31.611143607795043,18.45092754827921,Night,Day,Night,Day
2,74.79635413042604,79.03598321818943,87.3721421334379,30.749270826085205,9.807196643637885,Night,Night,Day,Night
2,80.76591228755778,61.586706529386575,52.14163173037608,32.49318245751156,6.3173413058773145,Day,Day,Day,Night
1,72.16326218555976,70.8798570455681,99.4924243802591,29.22265243711195,1.9759714091136205,Day,Day,Night,Day
2,90.36160318360339,84.60094828811496,22.788306833155445,29.23232063672068,7.720189657622994,Day,Day,Night,Day
2,52.91671002869176,47.17731102544904,94.32252986431286,29.793342005738353,30.035462205089807,Day,Day,Day,Day
2,79.94901466608836,71.52982776727933,94.53272078554981,31.209802933217674,5.505965553455865,Day,Day,Day,Night
2,63.95850857322424,64.35863898796694,30.36126024118958,28.07170171464485,11.271727797593387,Night,Day,Day,Day
2,39.80139078909612,47.825280339033014,68.2890558854888,28.090278157819224,18.165056067806603,Day,Night,Day,Day
2,46.003036772779886,52.95274297171798,38.807944166027205,28.820607354555978,7.190548594343596,Day,Day,Day,Day
3,60.380521378450965,72.06287015316107,24.42414550453991,26.676104275690193,14.212574030632215,Day,Day,Night,Day
1,59.37122489159619,67.13493131659867,59.367405515230246,29.39424497831924,1.0269862633197322,Day,Day,Day,Day
2,64.20433669223151,73.52950212178655,89.19726345228996,29.280867338446303,7.1059004243573085,Night,Night,Night,Day
2,48.75196893238104,43.18026255970879,64.33980243551545,29.52039378647621,4.436052511941757,Day,Night,Day,Day
2,62.7087798788858,56.91891377729018,89.87800716381922,30.251755975777158,-0.8162172445419648,Night,Night,Night,Night
2,85.38085419607943,76.39071531484824,61.888851752468966,31.936170839215883,7.078143062969647,Day,Day,Day,Day
2,73.75211919093024,73.30818062248972,53.21256948227502,30.85042383818605,13.861636124497943,Day,Day,Day,Night
3,26.115481721687985,19.695301993267087,39.774793830709825,29.7230963443376,12.139060398653418,Day,Day,Night,Day
2,56.50792664325821,53.11501758904501,84.29070670310297,27.68158532865164,-1.5769964821909972,Day,Day,Day,Day
2,41.45959585753253,28.985877780245787,92.980979331646,30.501919171506508,7.1971755560491575,Day,Night,Day,Day
2,61.39883396489679,67.63013568202811,53.04929084659851,28.859766792979357,11.926027136405622,Night,Day,Night,Day
2,93.15729382927177,83.62167197837086,75.67674451248969,31.691458765854353,7.92433439567417,Night,Day,Day,Day
2,79.89720060360644,83.86271088394903,86.485955365186,30.45944012072129,1.9725421767898081,Night,Day,Night,Night
2,77.65412173947648,73.07006028800501,98.04632349120993,29.440824347895294,10.614012057601002,Day,Day,Day,Day
2,54.434327354545616,65.52794620917938,43.58415087086092,27.336865470909125,12.505589241835875,Day,Day,Day,Day
2,84.76936187082707,85.44556554164144,86.57204499621986,31.25387237416541,1.4891131083282896,Day,Night,Day,Day
2,50.42730077373691,62.35724872711398,60.40032981478671,28.845460154747382,5.271449745422796,Day,Day,Day,Day
2,80.1890815598673,71.97801288408019,91.83097088035792,31.31781631197346,5.595602576816039,Day,Day,Day,Night
